left	top	width	height	conf	text	name
342	2147	39	31	96	to	lawsresolutionso1891nort_0272.jpg
398	2155	72	23	96	one	lawsresolutionso1891nort_0272.jpg
486	2144	256	42	96	twenty-fifth	lawsresolutionso1891nort_0272.jpg
759	2144	41	34	96	of	lawsresolutionso1891nort_0272.jpg
817	2144	82	33	96	said	lawsresolutionso1891nort_0272.jpg
921	2143	120	34	96	bonds	lawsresolutionso1891nort_0272.jpg
1057	2145	61	32	95	for	lawsresolutionso1891nort_0272.jpg
1134	2154	23	23	95	a	lawsresolutionso1891nort_0272.jpg
1174	2143	156	43	95	sinking	lawsresolutionso1891nort_0272.jpg
1346	2144	98	32	95	fund	lawsresolutionso1891nort_0272.jpg
1461	2146	40	31	96	to	lawsresolutionso1891nort_0272.jpg
1517	2143	160	43	96	provide	lawsresolutionso1891nort_0272.jpg
213	2200	1464	44	-1		lawsresolutionso1891nort_0272.jpg
213	2203	62	33	96	for	lawsresolutionso1891nort_0272.jpg
291	2202	66	33	96	the	lawsresolutionso1891nort_0272.jpg
380	2202	161	42	96	retiring	lawsresolutionso1891nort_0272.jpg
563	2202	41	33	96	of	lawsresolutionso1891nort_0272.jpg
628	2201	81	33	96	said	lawsresolutionso1891nort_0272.jpg
734	2201	121	33	96	bonds	lawsresolutionso1891nort_0272.jpg
879	2203	41	31	96	at	lawsresolutionso1891nort_0272.jpg
946	2201	200	42	95	maturity,	lawsresolutionso1891nort_0272.jpg
1165	2201	77	33	96	and	lawsresolutionso1891nort_0272.jpg
1270	2201	66	33	96	the	lawsresolutionso1891nort_0272.jpg
1353	2204	108	30	96	taxes	lawsresolutionso1891nort_0272.jpg
1488	2200	125	34	96	levied	lawsresolutionso1891nort_0272.jpg
1635	2210	42	23	96	as	lawsresolutionso1891nort_0272.jpg
213	2257	1464	43	-1		lawsresolutionso1891nort_0272.jpg
213	2259	120	34	96	above	lawsresolutionso1891nort_0272.jpg
359	2259	98	33	96	shall	lawsresolutionso1891nort_0272.jpg
486	2259	45	33	96	be	lawsresolutionso1891nort_0272.jpg
557	2258	186	42	96	annually	lawsresolutionso1891nort_0272.jpg
759	2258	184	33	95	collected	lawsresolutionso1891nort_0272.jpg
969	2268	42	23	95	as	lawsresolutionso1891nort_0272.jpg
1036	2258	111	33	95	other	lawsresolutionso1891nort_0272.jpg
1175	2257	109	34	96	taxes	lawsresolutionso1891nort_0272.jpg
1311	2268	65	23	96	are	lawsresolutionso1891nort_0272.jpg
1392	2257	184	34	96	collected	lawsresolutionso1891nort_0272.jpg
1599	2257	78	33	96	and	lawsresolutionso1891nort_0272.jpg
213	2314	1464	45	-1		lawsresolutionso1891nort_0272.jpg
213	2317	90	42	96	paid	lawsresolutionso1891nort_0272.jpg
320	2327	91	23	96	over	lawsresolutionso1891nort_0272.jpg
427	2316	50	42	96	by	lawsresolutionso1891nort_0272.jpg
495	2316	66	33	96	the	lawsresolutionso1891nort_0272.jpg
585	2316	134	33	96	sheriff	lawsresolutionso1891nort_0272.jpg
743	2326	42	23	96	or	lawsresolutionso1891nort_0272.jpg
801	2315	111	34	96	other	lawsresolutionso1891nort_0272.jpg
936	2315	225	33	96	authorized	lawsresolutionso1891nort_0272.jpg
1177	2315	206	42	96	collecting	lawsresolutionso1891nort_0272.jpg
1403	2315	130	33	96	officer	lawsresolutionso1891nort_0272.jpg
1556	2317	40	30	96	to	lawsresolutionso1891nort_0272.jpg
1612	2314	65	33	96	the	lawsresolutionso1891nort_0272.jpg
213	2372	1465	44	-1		lawsresolutionso1891nort_0272.jpg
213	2376	144	40	96	county	lawsresolutionso1891nort_0272.jpg
375	2376	192	31	96	treasurer	lawsresolutionso1891nort_0272.jpg
591	2383	42	23	96	or	lawsresolutionso1891nort_0272.jpg
660	2373	95	33	96	such	lawsresolutionso1891nort_0272.jpg
771	2373	109	33	96	other	lawsresolutionso1891nort_0272.jpg
904	2373	128	33	96	officer	lawsresolutionso1891nort_0272.jpg
1057	2383	41	22	96	as	lawsresolutionso1891nort_0272.jpg
1123	2372	66	33	96	the	lawsresolutionso1891nort_0272.jpg
1208	2375	145	39	95	county	lawsresolutionso1891nort_0272.jpg
1370	2372	308	33	96	commissioners	lawsresolutionso1891nort_0272.jpg
213	2428	1465	45	-1		lawsresolutionso1891nort_0272.jpg
213	2432	147	41	96	issuing	lawsresolutionso1891nort_0272.jpg
386	2430	83	34	96	said	lawsresolutionso1891nort_0272.jpg
498	2430	121	34	96	bonds	lawsresolutionso1891nort_0272.jpg
643	2440	91	32	95	may	lawsresolutionso1891nort_0272.jpg
758	2430	210	42	96	designate,	lawsresolutionso1891nort_0272.jpg
995	2429	127	33	96	which	lawsresolutionso1891nort_0272.jpg
1147	2429	130	33	96	officer	lawsresolutionso1891nort_0272.jpg
1300	2429	98	33	95	shall	lawsresolutionso1891nort_0272.jpg
1423	2429	88	42	96	give	lawsresolutionso1891nort_0272.jpg
1534	2438	23	24	96	a	lawsresolutionso1891nort_0272.jpg
1579	2428	99	43	96	good	lawsresolutionso1891nort_0272.jpg
212	2485	1467	44	-1		lawsresolutionso1891nort_0272.jpg
212	2488	76	33	96	and	lawsresolutionso1891nort_0272.jpg
306	2488	192	33	95	sufficient	lawsresolutionso1891nort_0272.jpg
514	2487	102	33	96	bond	lawsresolutionso1891nort_0272.jpg
633	2487	61	33	95	for	lawsresolutionso1891nort_0272.jpg
718	2487	65	33	96	the	lawsresolutionso1891nort_0272.jpg
800	2487	81	33	96	safe	lawsresolutionso1891nort_0272.jpg
905	2486	165	43	96	keeping	lawsresolutionso1891nort_0272.jpg
1087	2486	76	33	96	and	lawsresolutionso1891nort_0272.jpg
1179	2496	138	33	96	proper	lawsresolutionso1891nort_0272.jpg
1340	2486	281	33	96	disbursement	lawsresolutionso1891nort_0272.jpg
1637	2485	42	33	96	of	lawsresolutionso1891nort_0272.jpg
215	2542	1458	43	-1		lawsresolutionso1891nort_0272.jpg
215	2545	81	33	96	said	lawsresolutionso1891nort_0272.jpg
312	2547	122	38	96	taxes,	lawsresolutionso1891nort_0272.jpg
453	2544	77	33	96	and	lawsresolutionso1891nort_0272.jpg
547	2544	65	33	96	the	lawsresolutionso1891nort_0272.jpg
629	2546	108	31	96	taxes	lawsresolutionso1891nort_0272.jpg
755	2543	122	33	96	levied	lawsresolutionso1891nort_0272.jpg
895	2543	76	33	93	and	lawsresolutionso1891nort_0272.jpg
987	2543	259	33	84	collected.for	lawsresolutionso1891nort_0272.jpg
1262	2543	106	33	96	these	lawsresolutionso1891nort_0272.jpg
1384	2552	181	33	96	purposes	lawsresolutionso1891nort_0272.jpg
1576	2542	97	33	96	shall	lawsresolutionso1891nort_0272.jpg
213	2598	1466	47	-1		lawsresolutionso1891nort_0272.jpg
213	2602	47	34	96	be	lawsresolutionso1891nort_0272.jpg
277	2602	92	43	96	kept	lawsresolutionso1891nort_0272.jpg
386	2601	132	34	95	sacred	lawsresolutionso1891nort_0272.jpg
534	2601	77	33	96	and	lawsresolutionso1891nort_0272.jpg
629	2600	158	34	96	distinct	lawsresolutionso1891nort_0272.jpg
811	2600	103	34	96	from	lawsresolutionso1891nort_0272.jpg
930	2600	96	33	96	each	lawsresolutionso1891nort_0272.jpg
1043	2600	109	33	96	other	lawsresolutionso1891nort_0272.jpg
1169	2600	76	33	96	and	lawsresolutionso1891nort_0272.jpg
1270	2600	51	32	95	all	lawsresolutionso1891nort_0272.jpg
1337	2600	109	33	96	other	lawsresolutionso1891nort_0272.jpg
1463	2602	120	37	96	taxes,	lawsresolutionso1891nort_0272.jpg
1602	2598	77	34	96	and	lawsresolutionso1891nort_0272.jpg
214	2655	1465	45	-1		lawsresolutionso1891nort_0272.jpg
214	2659	93	34	96	each	lawsresolutionso1891nort_0272.jpg
326	2659	97	33	96	shall	lawsresolutionso1891nort_0272.jpg
448	2659	45	32	96	be	lawsresolutionso1891nort_0272.jpg
510	2658	94	33	96	used	lawsresolutionso1891nort_0272.jpg
621	2658	91	42	96	only	lawsresolutionso1891nort_0272.jpg
728	2658	62	33	96	for	lawsresolutionso1891nort_0272.jpg
813	2657	65	36	96	the	lawsresolutionso1891nort_0272.jpg
894	2667	163	32	96	purpose	lawsresolutionso1891nort_0272.jpg
1081	2657	61	32	96	for	lawsresolutionso1891nort_0272.jpg
1159	2657	129	33	96	which	lawsresolutionso1891nort_0272.jpg
1311	2656	31	34	96	it	lawsresolutionso1891nort_0272.jpg
1358	2666	80	23	95	was	lawsresolutionso1891nort_0272.jpg
1454	2655	125	34	95	levied	lawsresolutionso1891nort_0272.jpg
1602	2655	77	33	96	and	lawsresolutionso1891nort_0272.jpg
213	2712	1466	45	-1		lawsresolutionso1891nort_0272.jpg
213	2716	197	33	90	collected.	lawsresolutionso1891nort_0272.jpg
473	2715	78	33	84	The	lawsresolutionso1891nort_0272.jpg
567	2714	271	43	86	sinking*fund	lawsresolutionso1891nort_0272.jpg
857	2714	97	33	96	shall	lawsresolutionso1891nort_0272.jpg
979	2714	45	33	95	be	lawsresolutionso1891nort_0272.jpg
1040	2714	93	33	95	used	lawsresolutionso1891nort_0272.jpg
1157	2713	130	42	96	yearly	lawsresolutionso1891nort_0272.jpg
1305	2713	40	32	96	in	lawsresolutionso1891nort_0272.jpg
1362	2712	235	43	96	purchasing	lawsresolutionso1891nort_0272.jpg
1612	2712	67	33	96	the	lawsresolutionso1891nort_0272.jpg
212	2768	1467	46	-1		lawsresolutionso1891nort_0272.jpg
212	2773	182	33	96	identical	lawsresolutionso1891nort_0272.jpg
410	2772	133	40	96	bonds,	lawsresolutionso1891nort_0272.jpg
562	2774	40	31	96	to	lawsresolutionso1891nort_0272.jpg
618	2781	77	33	96	pay	lawsresolutionso1891nort_0272.jpg
711	2771	64	33	96	the	lawsresolutionso1891nort_0272.jpg
792	2770	191	43	96	principal	lawsresolutionso1891nort_0272.jpg
999	2770	62	34	96	for	lawsresolutionso1891nort_0272.jpg
1079	2770	126	33	96	which	lawsresolutionso1891nort_0272.jpg
1222	2770	30	34	95	it	lawsresolutionso1891nort_0272.jpg
1269	2780	80	24	96	was	lawsresolutionso1891nort_0272.jpg
1365	2769	122	34	96	levied	lawsresolutionso1891nort_0272.jpg
1509	2769	77	34	90	and	lawsresolutionso1891nort_0272.jpg
1602	2768	77	34	90	col-	lawsresolutionso1891nort_0272.jpg
0	0	1881	3012	-1		lawsresolutionso1891nort_0374.jpg
208	209	1465	1066	-1		lawsresolutionso1891nort_0374.jpg
210	209	1463	163	-1		lawsresolutionso1891nort_0374.jpg
211	209	1462	46	-1		lawsresolutionso1891nort_0374.jpg
211	209	91	43	96	paid	lawsresolutionso1891nort_0374.jpg
318	209	51	43	96	by	lawsresolutionso1891nort_0374.jpg
384	210	82	33	96	him	lawsresolutionso1891nort_0374.jpg
482	210	95	33	96	with	lawsresolutionso1891nort_0374.jpg
594	210	158	34	95	interest	lawsresolutionso1891nort_0374.jpg
767	221	43	24	95	as	lawsresolutionso1891nort_0374.jpg
833	211	184	43	96	provided	lawsresolutionso1891nort_0374.jpg
1040	211	41	33	95	in	lawsresolutionso1891nort_0374.jpg
1104	211	65	34	96	the	lawsresolutionso1891nort_0374.jpg
1191	211	206	44	96	preceding	lawsresolutionso1891nort_0374.jpg
1418	212	159	42	96	section,	lawsresolutionso1891nort_0374.jpg
1594	213	79	34	96	and	lawsresolutionso1891nort_0374.jpg
210	266	1463	45	-1		lawsresolutionso1891nort_0374.jpg
210	266	129	34	96	unless	lawsresolutionso1891nort_0374.jpg
357	266	90	43	96	paid	lawsresolutionso1891nort_0374.jpg
463	266	49	42	96	by	lawsresolutionso1891nort_0374.jpg
530	266	66	34	96	the	lawsresolutionso1891nort_0374.jpg
612	266	83	34	96	first	lawsresolutionso1891nort_0374.jpg
710	267	207	43	96	purchaser	lawsresolutionso1891nort_0374.jpg
933	268	49	33	96	he	lawsresolutionso1891nort_0374.jpg
998	268	98	33	96	shall	lawsresolutionso1891nort_0374.jpg
1115	268	131	34	96	forfeit	lawsresolutionso1891nort_0374.jpg
1268	268	60	34	96	his	lawsresolutionso1891nort_0374.jpg
1343	268	124	43	96	rights	lawsresolutionso1891nort_0374.jpg
1483	271	39	32	96	to	lawsresolutionso1891nort_0374.jpg
1537	279	24	25	96	a	lawsresolutionso1891nort_0374.jpg
1576	269	97	34	96	deed	lawsresolutionso1891nort_0374.jpg
210	322	998	50	-1		lawsresolutionso1891nort_0374.jpg
210	323	62	33	96	for	lawsresolutionso1891nort_0374.jpg
288	322	82	34	96	said	lawsresolutionso1891nort_0374.jpg
386	323	102	33	96	land.	lawsresolutionso1891nort_0374.jpg
1200	367	8	5	0	:	lawsresolutionso1891nort_0374.jpg
210	379	1463	204	-1		lawsresolutionso1891nort_0374.jpg
255	379	1416	51	-1		lawsresolutionso1891nort_0374.jpg
255	379	86	34	72	Sec.	lawsresolutionso1891nort_0374.jpg
361	379	171	43	72	64..Any	lawsresolutionso1891nort_0374.jpg
548	389	137	33	96	person	lawsresolutionso1891nort_0374.jpg
710	380	184	44	95	claiming	lawsresolutionso1891nort_0374.jpg
910	391	50	23	95	an	lawsresolutionso1891nort_0374.jpg
981	380	213	44	96	undivided	lawsresolutionso1891nort_0374.jpg
1219	381	144	49	96	part	lawsresolutionso1891nort_0374.jpg
1322	375	46	59	96	of	lawsresolutionso1891nort_0374.jpg
1385	392	79	32	96	any	lawsresolutionso1891nort_0374.jpg
1479	382	93	34	96	land	lawsresolutionso1891nort_0374.jpg
1587	382	84	34	96	sold	lawsresolutionso1891nort_0374.jpg
210	435	1462	46	-1		lawsresolutionso1891nort_0374.jpg
210	435	63	33	96	for	lawsresolutionso1891nort_0374.jpg
288	437	109	32	96	taxes	lawsresolutionso1891nort_0374.jpg
420	445	92	32	96	may	lawsresolutionso1891nort_0374.jpg
529	436	153	33	96	redeem	lawsresolutionso1891nort_0374.jpg
705	436	67	34	96	the	lawsresolutionso1891nort_0374.jpg
794	447	106	23	95	same	lawsresolutionso1891nort_0374.jpg
926	447	49	23	95	on	lawsresolutionso1891nort_0374.jpg
1003	437	145	43	96	paying	lawsresolutionso1891nort_0374.jpg
1171	438	97	33	96	such	lawsresolutionso1891nort_0374.jpg
1291	438	222	43	96	proportion	lawsresolutionso1891nort_0374.jpg
1540	439	42	32	96	of	lawsresolutionso1891nort_0374.jpg
1605	439	67	34	96	the	lawsresolutionso1891nort_0374.jpg
210	491	1463	45	-1		lawsresolutionso1891nort_0374.jpg
210	491	356	43	92	purchase-money,	lawsresolutionso1891nort_0374.jpg
585	492	170	41	96	interest,	lawsresolutionso1891nort_0374.jpg
773	493	190	43	96	principal	lawsresolutionso1891nort_0374.jpg
979	493	77	34	96	and	lawsresolutionso1891nort_0374.jpg
1072	493	233	43	96	subsequent	lawsresolutionso1891nort_0374.jpg
1327	497	110	31	96	taxes	lawsresolutionso1891nort_0374.jpg
1453	505	41	23	96	as	lawsresolutionso1891nort_0374.jpg
1510	494	48	34	96	he	lawsresolutionso1891nort_0374.jpg
1574	495	99	33	96	shall	lawsresolutionso1891nort_0374.jpg
210	548	480	35	-1		lawsresolutionso1891nort_0374.jpg
210	548	115	33	95	claim	lawsresolutionso1891nort_0374.jpg
342	548	42	33	95	of	lawsresolutionso1891nort_0374.jpg
406	548	67	33	95	the	lawsresolutionso1891nort_0374.jpg
489	549	91	33	95	land	lawsresolutionso1891nort_0374.jpg
597	549	93	34	95	sold.	lawsresolutionso1891nort_0374.jpg
209	605	1464	216	-1		lawsresolutionso1891nort_0374.jpg
255	605	1418	45	-1		lawsresolutionso1891nort_0374.jpg
255	605	85	33	82	SEc.	lawsresolutionso1891nort_0374.jpg
362	605	52	34	96	65.	lawsresolutionso1891nort_0374.jpg
442	605	47	33	96	In	lawsresolutionso1891nort_0374.jpg
505	615	117	33	96	every	lawsresolutionso1891nort_0374.jpg
637	616	87	24	96	case	lawsresolutionso1891nort_0374.jpg
739	607	42	33	95	of	lawsresolutionso1891nort_0374.jpg
803	617	24	23	96	a	lawsresolutionso1891nort_0374.jpg
842	607	140	43	96	partial	lawsresolutionso1891nort_0374.jpg
998	607	241	43	96	redemption	lawsresolutionso1891nort_0374.jpg
1255	610	189	40	96	pursuant	lawsresolutionso1891nort_0374.jpg
1459	611	41	31	96	to	lawsresolutionso1891nort_0374.jpg
1515	608	67	34	96	the	lawsresolutionso1891nort_0374.jpg
1597	608	76	34	95	last	lawsresolutionso1891nort_0374.jpg
209	661	1463	46	-1		lawsresolutionso1891nort_0374.jpg
209	661	158	39	96	section,	lawsresolutionso1891nort_0374.jpg
394	662	66	33	96	the	lawsresolutionso1891nort_0374.jpg
492	662	178	43	96	quantity	lawsresolutionso1891nort_0374.jpg
694	663	82	33	96	sold	lawsresolutionso1891nort_0374.jpg
807	664	98	33	95	shall	lawsresolutionso1891nort_0374.jpg
937	664	45	33	95	be	lawsresolutionso1891nort_0374.jpg
1014	664	164	33	96	reduced	lawsresolutionso1891nort_0374.jpg
1211	664	40	32	96	in	lawsresolutionso1891nort_0374.jpg
1282	664	222	43	96	proportion	lawsresolutionso1891nort_0374.jpg
1534	666	41	32	96	to	lawsresolutionso1891nort_0374.jpg
1604	665	68	34	96	the	lawsresolutionso1891nort_0374.jpg
209	719	1461	45	-1		lawsresolutionso1891nort_0374.jpg
209	720	162	31	96	amount	lawsresolutionso1891nort_0374.jpg
387	719	90	42	96	paid	lawsresolutionso1891nort_0374.jpg
493	729	50	23	95	on	lawsresolutionso1891nort_0374.jpg
559	720	95	33	96	such	lawsresolutionso1891nort_0374.jpg
672	720	137	42	96	partial	lawsresolutionso1891nort_0374.jpg
821	720	254	43	96	redemption,	lawsresolutionso1891nort_0374.jpg
1091	721	76	33	96	and	lawsresolutionso1891nort_0374.jpg
1186	722	64	32	96	the	lawsresolutionso1891nort_0374.jpg
1263	721	134	33	95	sheriff	lawsresolutionso1891nort_0374.jpg
1412	721	98	34	96	shall	lawsresolutionso1891nort_0374.jpg
1522	732	148	32	96	convey	lawsresolutionso1891nort_0374.jpg
209	775	259	46	-1		lawsresolutionso1891nort_0374.jpg
209	775	259	46	95	accordingly.	lawsresolutionso1891nort_0374.jpg
208	832	1464	443	-1		lawsresolutionso1891nort_0374.jpg
254	832	1417	45	-1		lawsresolutionso1891nort_0374.jpg
254	832	86	34	79	SEc.	lawsresolutionso1891nort_0374.jpg
367	832	53	34	91	66.	lawsresolutionso1891nort_0374.jpg
439	833	64	32	88	At	lawsresolutionso1891nort_0374.jpg
518	843	77	32	96	any	lawsresolutionso1891nort_0374.jpg
612	833	94	33	96	time	lawsresolutionso1891nort_0374.jpg
723	833	139	34	96	within	lawsresolutionso1891nort_0374.jpg
878	844	72	23	95	one	lawsresolutionso1891nort_0374.jpg
966	844	91	32	95	year	lawsresolutionso1891nort_0374.jpg
1080	835	102	33	96	after	lawsresolutionso1891nort_0374.jpg
1206	834	66	34	96	the	lawsresolutionso1891nort_0374.jpg
1295	835	217	42	96	expiration	lawsresolutionso1891nort_0374.jpg
1534	836	40	33	96	of	lawsresolutionso1891nort_0374.jpg
1598	845	73	24	96	one	lawsresolutionso1891nort_0374.jpg
209	889	1463	44	-1		lawsresolutionso1891nort_0374.jpg
209	898	92	33	96	year	lawsresolutionso1891nort_0374.jpg
317	889	102	33	95	from	lawsresolutionso1891nort_0374.jpg
436	889	66	34	96	the	lawsresolutionso1891nort_0374.jpg
518	889	91	34	96	date	lawsresolutionso1891nort_0374.jpg
624	890	42	33	96	of	lawsresolutionso1891nort_0374.jpg
688	890	78	33	96	sale	lawsresolutionso1891nort_0374.jpg
789	891	42	33	96	of	lawsresolutionso1891nort_0374.jpg
855	901	74	32	96	any	lawsresolutionso1891nort_0374.jpg
947	891	78	33	96	real	lawsresolutionso1891nort_0374.jpg
1050	894	121	30	96	estate	lawsresolutionso1891nort_0374.jpg
1194	891	62	34	96	for	lawsresolutionso1891nort_0374.jpg
1279	893	121	39	95	taxes,	lawsresolutionso1891nort_0374.jpg
1419	891	31	33	95	if	lawsresolutionso1891nort_0374.jpg
1477	892	66	33	96	the	lawsresolutionso1891nort_0374.jpg
1566	902	106	24	96	same	lawsresolutionso1891nort_0374.jpg
209	945	1462	49	-1		lawsresolutionso1891nort_0374.jpg
209	945	99	33	96	shall	lawsresolutionso1891nort_0374.jpg
323	947	69	32	96	not	lawsresolutionso1891nort_0374.jpg
407	946	99	33	96	have	lawsresolutionso1891nort_0374.jpg
519	946	97	48	96	been	lawsresolutionso1891nort_0374.jpg
634	947	212	40	96	redeemed,	lawsresolutionso1891nort_0374.jpg
865	948	66	33	96	the	lawsresolutionso1891nort_0374.jpg
947	947	145	40	96	sheriff,	lawsresolutionso1891nort_0374.jpg
1111	958	50	23	96	on	lawsresolutionso1891nort_0374.jpg
1178	950	152	40	96	request	lawsresolutionso1891nort_0374.jpg
1346	948	77	33	96	and	lawsresolutionso1891nort_0374.jpg
1440	958	50	24	96	on	lawsresolutionso1891nort_0374.jpg
1506	948	65	34	92	the	lawsresolutionso1891nort_0374.jpg
1587	959	84	32	92	pro-	lawsresolutionso1891nort_0374.jpg
209	992	1463	54	-1		lawsresolutionso1891nort_0374.jpg
209	994	160	42	96	duction	lawsresolutionso1891nort_0374.jpg
385	1003	42	33	96	of	lawsresolutionso1891nort_0374.jpg
450	1003	65	33	96	the	lawsresolutionso1891nort_0374.jpg
538	1003	211	34	96	certificate	lawsresolutionso1891nort_0374.jpg
772	1004	42	33	96	of	lawsresolutionso1891nort_0374.jpg
837	1004	198	42	96	purchase,	lawsresolutionso1891nort_0374.jpg
1055	1005	98	33	96	shall	lawsresolutionso1891nort_0374.jpg
1176	1007	162	31	96	execute	lawsresolutionso1891nort_0374.jpg
1363	992	77	46	96	and	lawsresolutionso1891nort_0374.jpg
1463	1005	145	34	96	deliver	lawsresolutionso1891nort_0374.jpg
1630	1007	42	33	96	to	lawsresolutionso1891nort_0374.jpg
209	1059	1463	45	-1		lawsresolutionso1891nort_0374.jpg
209	1059	65	33	96	the	lawsresolutionso1891nort_0374.jpg
291	1059	220	43	96	purchaser,	lawsresolutionso1891nort_0374.jpg
530	1060	60	33	96	his	lawsresolutionso1891nort_0374.jpg
605	1061	101	33	96	heirs	lawsresolutionso1891nort_0374.jpg
723	1071	42	23	96	or	lawsresolutionso1891nort_0374.jpg
780	1061	161	43	87	assigns,	lawsresolutionso1891nort_0374.jpg
955	1072	24	23	87	a	lawsresolutionso1891nort_0374.jpg
995	1061	95	34	96	deed	lawsresolutionso1891nort_0374.jpg
1107	1061	41	33	96	of	lawsresolutionso1891nort_0374.jpg
1171	1072	247	32	96	conveyance	lawsresolutionso1891nort_0374.jpg
1433	1062	62	33	95	for	lawsresolutionso1891nort_0374.jpg
1510	1062	66	33	96	the	lawsresolutionso1891nort_0374.jpg
1592	1062	80	34	96	real	lawsresolutionso1891nort_0374.jpg
208	1116	1464	46	-1		lawsresolutionso1891nort_0374.jpg
208	1118	120	31	96	estate	lawsresolutionso1891nort_0374.jpg
356	1116	196	34	96	described	lawsresolutionso1891nort_0374.jpg
580	1117	40	33	96	in	lawsresolutionso1891nort_0374.jpg
646	1118	95	33	96	such	lawsresolutionso1891nort_0374.jpg
768	1118	221	40	96	certificate;	lawsresolutionso1891nort_0374.jpg
1014	1118	75	33	95	and	lawsresolutionso1891nort_0374.jpg
1114	1119	41	32	95	in	lawsresolutionso1891nort_0374.jpg
1182	1128	84	24	96	case	lawsresolutionso1891nort_0374.jpg
1292	1119	42	32	96	of	lawsresolutionso1891nort_0374.jpg
1358	1119	65	33	96	the	lawsresolutionso1891nort_0374.jpg
1439	1119	74	33	95	loss	lawsresolutionso1891nort_0374.jpg
1530	1119	41	33	95	of	lawsresolutionso1891nort_0374.jpg
1593	1129	79	33	96	any	lawsresolutionso1891nort_0374.jpg
208	1173	1464	46	-1		lawsresolutionso1891nort_0374.jpg
208	1173	220	41	95	certificate,	lawsresolutionso1891nort_0374.jpg
449	1184	50	23	96	on	lawsresolutionso1891nort_0374.jpg
516	1174	114	43	96	being	lawsresolutionso1891nort_0374.jpg
656	1175	100	42	96	fully	lawsresolutionso1891nort_0374.jpg
772	1175	169	33	96	satisfied	lawsresolutionso1891nort_0374.jpg
970	1176	152	33	95	thereof	lawsresolutionso1891nort_0374.jpg
1145	1176	50	42	96	by	lawsresolutionso1891nort_0374.jpg
1212	1176	75	33	96	due	lawsresolutionso1891nort_0374.jpg
1314	1176	123	43	96	proof,	lawsresolutionso1891nort_0374.jpg
1457	1176	66	34	96	the	lawsresolutionso1891nort_0374.jpg
1539	1176	133	34	95	sheriff	lawsresolutionso1891nort_0374.jpg
209	1231	1026	44	-1		lawsresolutionso1891nort_0374.jpg
209	1240	91	32	96	may	lawsresolutionso1891nort_0374.jpg
316	1233	159	31	95	execute	lawsresolutionso1891nort_0374.jpg
491	1231	77	33	95	and	lawsresolutionso1891nort_0374.jpg
584	1231	144	34	96	deliver	lawsresolutionso1891nort_0374.jpg
744	1232	66	33	96	the	lawsresolutionso1891nort_0374.jpg
826	1242	137	33	95	proper	lawsresolutionso1891nort_0374.jpg
979	1242	256	32	96	conveyance.	lawsresolutionso1891nort_0374.jpg
500	1340	874	27	-1		lawsresolutionso1891nort_0374.jpg
500	1340	874	27	-1		lawsresolutionso1891nort_0374.jpg
500	1340	874	27	-1		lawsresolutionso1891nort_0374.jpg
500	1340	82	24	96	TAX	lawsresolutionso1891nort_0374.jpg
605	1340	125	26	96	DEEDS	lawsresolutionso1891nort_0374.jpg
754	1341	81	24	96	AND	lawsresolutionso1891nort_0374.jpg
859	1340	145	26	96	RIGHTS	lawsresolutionso1891nort_0374.jpg
1030	1341	50	25	96	OF	lawsresolutionso1891nort_0374.jpg
1104	1341	270	26	93	PURCHASERS,	lawsresolutionso1891nort_0374.jpg
209	1418	1463	319	-1		lawsresolutionso1891nort_0374.jpg
209	1418	1463	319	-1		lawsresolutionso1891nort_0374.jpg
253	1418	1419	44	-1		lawsresolutionso1891nort_0374.jpg
253	1418	85	34	30	Sec.	lawsresolutionso1891nort_0374.jpg
359	1419	53	33	77	67.	lawsresolutionso1891nort_0374.jpg
439	1419	79	33	96	The	lawsresolutionso1891nort_0374.jpg
535	1419	94	33	96	deed	lawsresolutionso1891nort_0374.jpg
646	1430	42	23	96	so	lawsresolutionso1891nort_0374.jpg
711	1420	114	33	94	made	lawsresolutionso1891nort_0374.jpg
842	1419	50	43	94	by	lawsresolutionso1891nort_0374.jpg
916	1420	65	33	96	the	lawsresolutionso1891nort_0374.jpg
1002	1420	134	34	96	sheriff	lawsresolutionso1891nort_0374.jpg
1159	1421	98	33	96	shall	lawsresolutionso1891nort_0374.jpg
1280	1421	46	33	96	be	lawsresolutionso1891nort_0374.jpg
1342	1421	182	33	96	recorded	lawsresolutionso1891nort_0374.jpg
1542	1421	40	32	96	in	lawsresolutionso1891nort_0374.jpg
1605	1421	67	33	96	the	lawsresolutionso1891nort_0374.jpg
209	1477	1462	42	-1		lawsresolutionso1891nort_0374.jpg
209	1485	105	24	96	same	lawsresolutionso1891nort_0374.jpg
330	1485	160	24	96	manner	lawsresolutionso1891nort_0374.jpg
516	1486	42	24	96	as	lawsresolutionso1891nort_0374.jpg
575	1477	108	33	96	other	lawsresolutionso1891nort_0374.jpg
708	1487	262	32	96	conveyances	lawsresolutionso1891nort_0374.jpg
987	1477	42	34	96	of	lawsresolutionso1891nort_0374.jpg
1052	1478	79	32	96	real	lawsresolutionso1891nort_0374.jpg
1155	1480	131	38	96	estate,	lawsresolutionso1891nort_0374.jpg
1306	1478	78	33	95	and	lawsresolutionso1891nort_0374.jpg
1409	1478	98	33	95	shall	lawsresolutionso1891nort_0374.jpg
1523	1480	84	31	96	vest	lawsresolutionso1891nort_0374.jpg
1630	1478	41	33	96	in	lawsresolutionso1891nort_0374.jpg
